id,Nom commercial,Raison sociale,Motif Hors ligne,En ligne,Zone,Nom de la commune,Adresse,Site web,Groupe catégorie,Nom catégorie,Nom sous catégorie,Localisations,Code postal,Bureau postal,Lieux-dits,Prestations sur place,Prestations à proximité,Mode de paiement,Langues,Fixe,Mobile,Autre téléphone,Fax,E-Mail,Capacité,Classement,Accroche,Descriptif,Descriptif du plan d'accès,Jours et horaires d'ouverture,Labels,Date de création - Etablissement,Date de fermeture,Fournisseur - Nom,Fournisseur - SIRET,Fournisseur - adresse,Fournisseur - contacts,Fournisseur - date de création,Fournisseur - Code postal,Fournisseur - Bureau,Fournisseur - Code NAF,Fournisseur - Chambre consulaire,Fournisseur - Forme juridique,Fournisseur - CFE,Nb Produits,Coordonnées GPS,Liste URL moteur,Tarif Montant,Tarif libellé,Num taxe de séjour,Descriptif OTI,Accroche OTI,Status,commentaire,Date de derniere modification,Colones modifiées,Aire d'adhésion
recvyUiaGu16a8JBz,Le Bengali 1 ,,,oui,sud,Saint-Joseph,"17  Rue Raphael Babet, 97480 Saint-Joseph",,Hébergement,Location saisonnière,Appartement,zone résidentielle,97480,Saint-Joseph,,"climatisation , jardin , lave linge privatif , parking , piscine , TV","plage,sentier de randonnée,riviere,VTT,forêt","Chèque,Chèques vacances,Virement,Chèques vacances,Mandat postal,Espèces","français,créole",0262565401,,,,bengali.kerebel@wanadoo.fr,2,,,"Meublé de 45m² climatisé avec terrasse grand standing, proche toutes commodités, parc boisé et fleuri, piscine, garage.
Studio situé à moins de 5 min des centres d'intérêts de la commune de Saint Joseph (rivière, plage, route des parfums et des épices,...).","A l'entrée de Saint Joseph direction Saint Philippe, 100 m à gauche après le Quick.",,,,,Mme Antoinette Kerebel,,"Mme Antoinette Kerebel: 17 Rue Raphael Babet, 97480 Saint-Joseph ",Mme Antoinette Kerebel : bengali.kerebel@wanadoo.fr - 0692 76 52 52,,,,,,,,,"-21.379063, 55.605791",,,,CSC79HTP,,,,,,,
recp0PF6BVL6MwiUP,Run Sud VTC,,,oui,sud,Le Tampon,"9  Rue Dachery, 97430 Le Tampon",,Transport,Services,Location de voiture avec chauffeur,Centre ville,97430,Le Tampon,,wifi,,"Carte Bancaire,Chèque,Espèces","français,créole",,0692751844,,,runsud.vtc@gmail.com,,,"Run Sud VTC propose des excursions touristiques, des transferts aéroport, des circuits touristiques pour les particuliers et les professionnels.","Plusieurs prestations sont proposées : des transferts aéroport, des circuits et des excursions touristiques selon les besoins et demandes du client. 
A bord du véhicule : tablette, wifi et eau à disposition.",,,,,,Mme Florence Gigan,83946506900012,"Mme Florence Gigan: 9 Rue Dachery, 97430 Le Tampon ",Mme Florence Gigan : runsud.vtc@gmail.com - 0692751844,,,,,,,,,"-21.272696, 55.526194",,,,,,,,,,,
recWzMtcGi7faKSct,Villa Volcan,,,oui,sud,Le Tampon,"170  Rue Alfred Lacroix, 97418 Le Tampon - La Plaine des Cafres",http://www.villa-volcan.re,Hébergement,Location saisonnière,Gîte & Villa,"Village,Montagne,Volcan",97418,La Plaine des Cafres,La Plaine des Cafres,"barbecue , chauffage , fer et planche à repasser , four , lave linge privatif , lave vaisselle , linge de maison , linge de toilette , micro-ondes , parking , TV","sentier de randonnée,sentier de grande randonnée,commerce alimentaire,parking public,site - lieu culturel,point de vue panoramique","Chèque,Espèces,Virement,booking",français,,0692 79 41 29,,,contact@kako.re,8,,"A La Plaine des Cafres, Villa Volcan propose une villa pouvant accueillir 8 personnes.","La villa dispose au rez de chaussée, 2 chambres doubles, une cuisine américaine entièrement équipée, une salle de bain et des toilettes séparées. A l’étage une grande chambre mansardée avec un lit double et 2 lits simples, une salle de bains et des toilettes.
2 terrasses en bois sont disponibles pour profiter de la vue sur les montagnes.","Prendre la route des Plaines (RN3) jusqu’à la Cité du Volcan à Bourg Murat. Au rond-point prendre direction « Volcan », Villa Volcan est située à 150 m sur la droite.",,,,,Mr Jean Claude Prugniere,42309345900042,"Mr Jean Claude Prugniere: 170 Rue Alfred Lacroix, 97418 La Plaine des Cafres ",Mr Jean Claude Prugniere : contact@kako.re - 0692794129,,,,,,,,,"-21.204372, 55.574118",,,,CSC244HT@,,,,,,,AD2R
recvVfwpQJxSLM8gw,Terre Rouge,,,oui,sud,Saint-Joseph,"28  Chemin Terre Rouge, 97480 Saint-Joseph - Vincendo",http://www.terre-rouge.re,Hébergement,Chambre d'hôtes,Chambre d'hôte,Milieu rural,97480,Saint-Joseph,Vincendo,"micro-ondes , parking , sanitaires privés , wifi , coffre-fort","arrêt bus,commerce alimentaire,site - lieu culturel","Carte Bancaire,Chèque,Espèces","français,créole,anglais",,0692224620,,,fabricedally@yahoo.fr,6,,"Terre Rouge, c'est un grand jardin tropical et 3 bungalows en cryptoméria et moellons de basalte. La décoration y mêle mobilier ancien, objets chinés, créations locales et œuvres d'art.
Terre Rouge se veut différent et vous emmène ailleurs.","Ici ni portes, ni fenêtres, les limites entre intérieurs et extérieurs sont brouillées et de grands rideaux préservent l'intimité de chacun.
Les sentiers dessinent des méandres au cœur de la végétation foisonnante. Tec-tec, cailles, tangues et caméléons jouent à cache-cache avec le visiteur.
A deux pas, Le Cap Jaune, la Marine de Vincendo et la Rivière Langevin.","En venant de Saint-Joseph : passer Langevin, avant d'arriver au village de Vincendo, tourner à droite dans le chemin Terre rouge, 50 m après le bar ""Chez Lydie"". Se garer devant l'enseigne ""Terre Rouge""
En venant de Saint-Philippe : Traverser le village de Vincendo. Passer devant la station-service et après deux virages, tourner à gauche dans le chemin Terre Rouge. Se garer devant l'enseigne ""Terre Rouge"" ",,,,,Mr Fabrice Dally,85360065800019,"Mr Fabrice Dally: 28 Chemin Terre Rouge, 97480 Saint-Joseph - Vincendo",Mr Fabrice Dally : fabricedally@yahoo.fr - 0692224620,,,,,,,,,"-21.378419, 55.664281",,,,CSC331HT@,,,,,,,
reczL7XtXqh3gWzvV,Terroir de Bras Sec Langevin,,,oui,sud,Saint-Joseph,"19 Rue Edmond Michel, 97480 Saint-Joseph",,Loisirs - se divertir,Terroir,Produits du terroir,Milieu rural,97480,Saint-Joseph,,,,"Chèque,Espèces","français,créole",,0692689477,,,mcpotin@live.fr,,,"A Saint-Joseph, Terroir de Bras Sec Langevin propose des produits faits maison.","Une large gamme de produits péi est confectionnée, des confitures de letchi, mangue, mangue passion, ananas, papaye ..., des achards de légumes, papaye verte, chouchou, jacques et des coulis de fruits, fraise, ananas, mangue, papaye...","A Saint-Joseph, quitter le centre ville et rouler sur 2 km environ vers Langevin.",,,,,Mme Marlène Potin,40811596200024,"Mme Marlène Potin: Langevin, 97480 Saint-Joseph ",Mme Marlène Potin : mcpotin@live.fr - 0692689477,,,,,,,,,"-21.37571, 55.634872",,,,,,,,,,,
recwULghI2J0HRSLs,Auberge de Grand Bassin,,,oui,sud,Le Tampon,"0 Route Forestière 2 de Bébour-Bélouve, 97418 Le Tampon - Grand Bassin",,Hébergement,Gîte d'étape et de randonnée,Gîte de randonnée,"Village,Montagne",97418,La Plaine des Cafres,Grand Bassin,"douche , dortoir , grand espace , espace de restauration , sanitaires communs , cuisine au bois","sentier de randonnée,sentier de grande randonnée,équitation,parking public,point de vue panoramique","Chèque,Espèces","français,créole",0262 59 21 99,,,,serydamien974@yahoo.fr,44,,"Amateur de randonnées de sentier, venez découvrir notre gîte, notre cuisine au feu de bois et nos produit frais","Située à la Plaine des Cafres, l'Auberge de Grand Bassin dispose d'un dortoir de 16 personnes, d'un de 8 personnes, 2 dortoirs de 6 personnes et 2 dortoirs de 4 personnes.",Grand Bassin,,,,,Mr Jean-Yves Séry,44464758000018,"Mr Jean-Yves Séry: Route Forestière 2 de Bébour-Bélouve, 97418 La Plaine des Cafres ",Mr Jean-Yves Séry : serydamien974@yahoo.fr - 0692267455,,,,,,,,,"-21.181921, 55.534643",,,,CSC149HTN,,,,,,,AD2R
rec1RPdKGg2xh4SQ3,Toi + Moi,,,oui,sud,Le Tampon,"; D36, 97418 Le Tampon - La Plaine des Cafres",,Hébergement,Location saisonnière,Bungalow & Chalet,Milieu rural,97418,La Plaine des Cafres,La Plaine des Cafres,"barbecue , four , lecteur DVD , micro-ondes , parking , TV","arrêt bus,commerce alimentaire","Chèque,Espèces",français,0262265773,,,,waro-lauret@wanadoo.fr,2,4 Etoile(s),,"Situé à la Plaine des Cafres, à Notre Dame de la Paix, le Meublé de de Tourisme  Toi   Moi est un petit chalet tout en bois. Il dispose d'une entrée indépendante, d'un jacuzzi, d'une cuisine équipée, d'un coin salon et chambre. Le chalet est doté d'un poêle à bois, de mobilier typiquement créole, d'une balnéo pour deux personnes, d'une cheminée, d'un lit baldaquin, d'une balancelle, d'un kiosque de jardin..","Prendre direction la Plaine des Cafres, puis chemin Notre Dame de la Paix; traverser le village de Petite Ferme, la foret de Tamarins, en arrivant au village de Notre Dame de la Paix, prendre chemin Notre Dame de la Paix la Chapelle et rouler jusqu'au n° 48 A.",,,,,Mr Signole Lauret,,"Mr Signole Lauret: 48 chemin de la Chapelle Notre Dame de la Paix, 97418 La Plaine des Cafres ",Mr Signole Lauret : waro-lauret@wanadoo.fr - 0692823326,,,,,,,,,"-21.251006, 55.584386",,,,CSC92HTK,,,,,,,AD2R
recyC0TgzVv5pzOzS,Chalet Bourg-Murat,,,oui,sud,Le Tampon,"154  chemin du Champ de Foire Bourg Murat, 97418 Le Tampon - La Plaine des Cafres",,Hébergement,Location saisonnière,Bungalow & Chalet,,97418,La Plaine des Cafres,La Plaine des Cafres,"barbecue , chauffage , fer et planche à repasser , parking , TV satellite , wifi","sentier de randonnée,sentier de grande randonnée,équitation,site - lieu culturel","Carte Bancaire,Espèces","français,anglais",0262610854,,,,sci.labaunekaz97418@gmail.com,8,,"A La Plaine des Cafres, Chalet Bourg-Murat est équipé pour accueillir 8 personnes","Le chalet comprend 4 chambres, une salle de bain avec WC, une salle d'eau avec WC, une terrasse fermée, une terrasse extérieur, un barbecue, un parking 2 voitures.","Direction la Plaine des Cafres, Bourg-Murat, champ de Foire à 5 min de la Cité du Volcan.
Saint-Pierre, Le Tampon, La Plaine des Cafres 27 ème km
Saint-Denis, Saint-Benoît, La Plaine des Cafres 27 ème km ",,,,,Mr Pascal Labaune,82431790300014,"Mr Pascal Labaune: 154 chemin du Champ de Foire Bourg Murat, 97418 La Plaine des Cafres ",Mr Pascal Labaune : sci.labaunekaz97418@gmail.com - 0692660769,,,,,,,,,"-21.202514, 55.581564",,,,CSC271HT@,,,,,,,AD2R
recsmtZHio13LzMT1,Crypto-Sign n° 56,,,oui,sud,Le Tampon,"48  chemin de la Chapelle Notre Dame de la Paix, 97418 Le Tampon - La Plaine des Cafres",https://www.les-gites-de-signole.re/,Hébergement,Location saisonnière,Gîte rural,Milieu rural,97418,La Plaine des Cafres,La Plaine des Cafres,"barbecue , chauffage , fer et planche à repasser , four , lave linge privatif , linge de maison , linge de toilette , micro-ondes , parking , TV",équitation,"Carte Bancaire,Eurocard,Chèque,Chèques vacances,Virement,Mandat postal,PassKdo,PassLoisirs,Bon CE,Espèces","français,créole,anglais",0262265773,,,,waro-lauret@wanadoo.fr,6,"3 Epi(s),3 Etoile(s)",,"Gîte Nature-Confort indépendant labellisé Gîtes de France, 1 étage, chalet demi-rondins cryptomérias/pierre entièrement équipé (3 chambres avec 1 lit 2 places   1 pièce détente) berceau, radiateur électrique, cheminée, kiosque à grillades, électricité et bois en supplément. Forfait de ménage non obligatoire, à régler au propriétaire en fin de séjour : 30 €/séjour. Pour le week-end, voir le propriétaire.","Prendre direction la Plaine des Cafres puis le chemin Notre Dame de la paix. Traverser le village de Petite Ferme et la forêt de tamarins. En arrivant au village de Notre Dame de la Paix,  prendre la route ""chemin Notre Dame de la Paix la Chapelle"" et aller jusqu'au n° 48.",,Gîtes de France,,,Mr Signole Lauret,,"Mr Signole Lauret: 48 chemin de la Chapelle Notre Dame de la Paix, 97418 La Plaine des Cafres ",Mr Signole Lauret : waro-lauret@wanadoo.fr - 0692823326,,,,,,,,,"-21.251561, 55.583564",,,,CSC89HTQ,,,,,,,AD2R
recpW8Env2k0SRElr,Crypto-Sign n° 562,,,oui,sud,Le Tampon,"48  chemin de la Chapelle Notre Dame de la Paix, 97418 Le Tampon - La Plaine des Cafres",https://www.les-gites-de-signole.re/,Hébergement,Location saisonnière,Gîte rural,Milieu rural,97418,La Plaine des Cafres,La Plaine des Cafres,"barbecue , chauffage , fer et planche à repasser , four , jardin , lave linge privatif , lave vaisselle , linge de maison , micro-ondes , parking , sèche linge privatif , téléphone , TV",équitation,"Carte Bancaire,Eurocard,Chèque,Chèques vacances,Virement,Mandat postal,PassKdo,PassLoisirs,Bon CE,Espèces","français,créole,anglais",0262265773,,,,waro-lauret@wanadoo.fr,14,"4 Epi(s),4 Etoile(s)",,"Chalet ""Nature-Confort"" indépendant, labellisé Gîtes de France, de 5 chambres avec 1 étage, dans une végétation tropicale des hauts, tout en bois Merbeau extérieur et en teck intérieur, accessible aux personnes à mobilité réduite. Trois chambres avec 3 lits 1 place, 1 chambre avec 1 lit 2 places et 1 lit 1 place, 1 chambre avec 1 lit 2 places   berceau. Maison du volcan à 10 km, sentier Botanique à 5 km et possibilité de découvrir le Volcan à cheval. Electricité et bois de chauffage en supplément. Pour le week-end, voir le propriétaire.","Prendre direction la Plaine des Cafres puis le chemin Notre Dame de la paix. Traverser le village de Petite Ferme, la forêt de tamarins. En arrivant au village de Notre Dame de la paix,  prendre la route ""chemin Notre Dame de la paix La Chapelle"" et aller jusqu'au n° 48 bis.",,Gîtes de France,,,Mr Signole Lauret,,"Mr Signole Lauret: 48 chemin de la Chapelle Notre Dame de la Paix, 97418 La Plaine des Cafres ",Mr Signole Lauret : waro-lauret@wanadoo.fr - 0692823326,,,,,,,,,"-21.251809, 55.583083",,,,CSC91HTJ,,,,,,,AD2R
recfu2qVCsgCe5hXW,Gîtes Bassin Julien,,,oui,sud,Saint-Joseph,"21 Rue Bassin Julien, 97480 Saint-Joseph",,Hébergement,Location saisonnière,Gîte & Villa,Village,97480,Saint-Joseph,,"lave linge privatif , micro-ondes , TV","Point chaud,sentiers de randonnée","Chèque,Espèces","français,anglais",0262239737,,,,hoareaugr974@gmail.com,7,,"Installés dans le quartier des Lianes à 15 min du centre de Saint-Joseph, Gîtes Bassin Julien se situent au beau milieu d'un espace cannier et de champs de vétiver.","Le gîte comprend 2 chambres, dont une chambre double et une chambre quintuple, une cuisine équipée et un coin salon. 
Dans un cadre purement rural, les hôtes seront bercés durant les vacances par l'hospitalité réunionnaise.
Séjourner ici c'est se laisser séduire par un cadre mêlant vue plongeante sur mer et un lieu où il n'y a pas de bruit, juste des champs à proximité.","En venant de Saint-Pierre, après Petite-Ile, prendre direction Carosse/Les Lianes, continuer sur la Départementale 32 sur 5,5 km et tourner à gauche avent darriver sur le quartier de Bésaves dans la rue Bassin Julien, continuer sur 600 m environ et tourner à gauche, continuer sur 150 m au n°21 A.",,,,,Mr Gérard Hoareau,43102534500015,"Mr Gérard Hoareau: Rue Bassin Julien, 97480 Saint-Joseph ",Mr Gérard Hoareau : hoareaugr974@gmail.com - 0692767643,,,,,,,,,"-21.351673, 55.605109",,,,CSC69HTO,,,,,,,AD2R
rec74mTejOAzSsXH8,Le Palais du Fromage ,,,oui,sud,Le Tampon,"50 Rue Alfred Picard, 97418 Le Tampon - bourg murat",https://lepalaisdufromage.fr/,Loisirs - se divertir,Terroir,Produits du terroir,Milieu rural,97418,La Plaine des Cafres,bourg murat,,,"Chèque,Espèces",français,,0692610150,,,mariefrancepayet17@gmail.com,8,,,"Au cœur du village de Bourg-Murat, Le Palais du Fromage propose différentes variétés de fromage de la ferme. Spécialité de la maison : le Fromage de Sylvie (fromage au miel enrobé de caramel). Ouvert du mardi au dimanche de 9h à 18h. Fermé les lundis.","Arrivant du Sud, prendre la 4 voies Tampon/Plaine des Cafres, puis suivre la RN3 jusqu’au village de Bourg-Murat. Au rond-point tourner à droite en direction route forestière du Volcan, continuer tout droit à l’intersection tourner à droite, le Palais du Fromage se trouve de suite à droite.
Venant des Plaines, suivre la RN 3 jusqu’au village de Bourg-Murat, au rond-point prendre la 3ème sortie en direction route du Volcan. Continuer tout droit, à l’intersection tourner à droite. Le Palais du Fromage se trouve de suite à droite. ","Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche",,,,Mme Marie France Robert,75098984000012,"Mme Marie France Robert: 50 Rue Alfred Picard, 97418 La Plaine des Cafres ",Mme Marie France Robert : mariefrancepayet17@gmail.com - 0692610150,,,,,,,,,"-21.204568, 55.577682",,,,,,,,,,,AD2R
recxZ5YbApJif1kbL,Le Troêne ,,,oui,sud,Le Tampon,"23  Rue Jean de Fos du Rau, 97418 Le Tampon - La Plaine des Cafres",,Hébergement,Location saisonnière,Gîte & Villa,Milieu rural,97418,La Plaine des Cafres,La Plaine des Cafres,,,,,0262590491,,,,do.lacouture@wanadoo.fr,5,,"Case créole avec terrasse et cour fleurie, située à la Plaine des Cafres avec vue sur la montagne.","1 gîte pour 4 à 5 personnes (2 chambres doubles)
1 bungalow de 2 personnes",,,,,,Mr Jean Louis Lacouture,,"Mr Jean Louis Lacouture: 23 Rue Jean de Fos du Rau, 97418 La Plaine des Cafres ",Mr Jean Louis Lacouture : do.lacouture@wanadoo.fr - 0692045665,,,,,,,,,"-21.228133, 55.551187",,,,CSC242HT@,,,,,,,AD2R
recWhWauzB077mMAC,Kakouk Tisaneur Ledoyen Frantz ,,,oui,sud,Entre-Deux,"7 chemin du Dimitile, 97414 Entre-Deux",,Loisirs - se divertir,Terroir,Produits du terroir,Milieu rural,97414,Entre-Deux,,"parking , restauration , boutique , visites pédagogiques , visites guidées , dégustation","arrêt bus,transports en commun","Chèque,Espèces","français,créole",,0692838187,,,kakouk.ledoyen@gmail.com,,,Tisaneur très connu sur le Dimitile,"""Tisaneur"" situé au Dimitile, sur les hauteurs de l'Entre-Deux, Frantz propose les tisanes du pays.

Le samedi matin, tous les 15 jours boutique chez Kakouk de 9h à midi (sur réservation)

Visite dans la forêt plantes médicinales minimum 10 personnes / option déjeuner possible chez lui : 10 euros par personne et le repas 25 euros par personne

Présent sur les manifestations de type Florilèges, les talents péi avec Leclerc, fête du chouchou, fête vacoa, fête choca, journées du patrimoine","Situé à 8 km du village, une fois arrivé au village prendre la rue de l'Eglise, au stop prendre direction le Dimitile Ravine des Citrons, la maison se trouve à 8km",Samedi,,,,Mr Frantz Ledoyen,42947860500018,"Mr Frantz Ledoyen: Entre-Deux, 97414 Entre-Deux ",Mr Frantz Ledoyen : kakoukledoyen@gmail.com - 0692 83 81 87,,,,,,,,,"-21.208021, 55.493869",,,,,,,,,,,AD2R
